idx cal0 cal1 cal2 cal3 cal4 cal5 cal6 cal7 cal8 cal9 cal10 likelyhood	idx         	AGBc        	height      	LAI         	NPP         	NPP/GPP     
1645 0.5146 0.5399 0.7706 0.0600 0.1145 0.4695 7.7207 0.5290 0.1446 7.2874 0.0327 0.00003000	1645	17.738476137255	28.089039313725	4.744397862745	1.497015666667	0.595989503783	
1646 0.5065 0.5495 0.7726 0.0600 0.1253 0.4747 7.8848 0.5297 0.1373 7.3563 0.0327 0.00002700	1646	17.477523411765	28.873421078431	4.746173901961	1.502034764706	0.605803453352	
1647 0.5165 0.5500 0.7653 0.0600 0.1199 0.4750 7.8158 0.5306 0.1415 7.5510 0.0331 0.00002700	1647	17.346251431373	28.529698862745	4.782009803922	1.499443627451	0.603220883221	
1648 0.5078 0.5500 0.7606 0.0600 0.1204 0.4798 7.9542 0.5338 0.1396 7.5209 0.0321 0.00002900	1648	17.878969117647	29.906062411765	4.760305098039	1.501753450980	0.604672652943	
1649 0.4960 0.5417 0.7556 0.0600 0.1231 0.4895 7.9197 0.5436 0.1402 7.4364 0.0324 0.00003200	1649	17.933955156863	30.637310725490	4.676043078431	1.496657058824	0.604655050169	
1650 0.5077 0.5500 0.7638 0.0618 0.1210 0.4640 8.1273 0.5397 0.1389 7.2468 0.0329 0.00002900	1650	17.334364921569	28.776900764706	4.665700568627	1.499678000000	0.603146733345	
1651 0.5159 0.5500 0.7594 0.0635 0.1222 0.4751 8.2258 0.5522 0.1362 7.7074 0.0330 0.00003000	1651	17.477951411765	30.171622784314	4.674542235294	1.495874392157	0.611638884990	
1652 0.5064 0.5411 0.7813 0.0625 0.1292 0.4671 8.2250 0.5485 0.1254 7.4630 0.0334 0.00002900	1652	17.528355686275	29.553259254902	4.641375411765	1.496079745098	0.623112957708	
1653 0.5118 0.5482 0.7781 0.0643 0.1272 0.4718 8.2702 0.5588 0.1235 7.5195 0.0336 0.00002900	1653	17.234451254902	29.837833235294	4.593707313725	1.496021196078	0.626528229071	
1654 0.5336 0.5449 0.7843 0.0622 0.1274 0.4695 8.4409 0.5707 0.1335 7.5601 0.0335 0.00003300	1654	17.409240039216	30.433068862745	4.530964980392	1.491122980392	0.617170680135	
1655 0.5482 0.5500 0.7927 0.0657 0.1199 0.4767 8.2791 0.5560 0.1396 7.5010 0.0335 0.00003200	1655	17.166289627451	30.208708960784	4.613933254902	1.493974882353	0.605108000083	
1656 0.5758 0.5500 0.8088 0.0636 0.1179 0.4671 8.3488 0.5630 0.1361 7.2129 0.0333 0.00003200	1656	17.190433431373	29.688716549020	4.522288784314	1.494706686275	0.608418874652	
1657 0.5590 0.5500 0.8127 0.0600 0.1126 0.4606 8.2241 0.5711 0.1408 7.5392 0.0326 0.00003400	1657	17.690090254902	29.174678176471	4.544360000000	1.492867882353	0.608922189362	
1658 0.5617 0.5500 0.8014 0.0637 0.1235 0.4622 8.2986 0.5665 0.1429 7.7819 0.0332 0.00003300	1658	17.459378980392	29.381264882353	4.600595333333	1.491496627451	0.606250566683	
1659 0.5521 0.5500 0.8085 0.0633 0.1148 0.4602 8.3166 0.5463 0.1443 7.9413 0.0328 0.00003000	1659	17.623983470588	29.418678470588	4.760113568627	1.494662745098	0.603513498429	
1660 0.5409 0.5484 0.8102 0.0616 0.1144 0.4837 8.3273 0.5417 0.1450 7.9390 0.0332 0.00003000	1660	17.457231137255	31.249138941176	4.786248705882	1.493954450980	0.603541199852	
1661 0.5390 0.5481 0.8107 0.0626 0.1145 0.4758 8.4183 0.5404 0.1417 7.7127 0.0336 0.00003000	1661	17.212743352941	30.682765568627	4.751404392157	1.494522333333	0.604743410229	
1662 0.5435 0.5496 0.8123 0.0600 0.1183 0.4892 8.2947 0.5366 0.1501 7.8958 0.0334 0.00003000	1662	17.296593607843	31.442583254902	4.806172019608	1.494436686275	0.597917692248	
1663 0.5516 0.5479 0.8200 0.0600 0.1170 0.5118 8.1920 0.5402 0.1532 7.6383 0.0341 0.00003100	1663	16.929907745098	32.614340019608	4.732751333333	1.491712509804	0.592860671114	
1664 0.5488 0.5455 0.8233 0.0600 0.1186 0.5244 8.2356 0.5476 0.1495 7.9127 0.0340 0.00003100	1664	17.148207803922	34.185976274510	4.734991647059	1.489290333333	0.600784834571	
1665 0.5355 0.5399 0.8259 0.0613 0.1130 0.5240 8.4277 0.5446 0.1499 7.5750 0.0338 0.00003200	1665	17.307941686275	35.121059941176	4.696569705882	1.489142490196	0.595188625300	
1667 0.5270 0.5425 0.8264 0.0601 0.1190 0.5232 8.2842 0.5590 0.1418 7.8161 0.0336 0.00003200	1667	17.476029352941	34.661590901961	4.649814490196	1.489053254902	0.609652525561	
1669 0.5113 0.5500 0.8146 0.0617 0.1202 0.5344 8.3423 0.5678 0.1424 7.5162 0.0337 0.00003100	1669	17.089050843137	35.508111529412	4.545505078431	1.490618137255	0.606261976352	
1670 0.5243 0.5500 0.8017 0.0629 0.1197 0.5406 8.3761 0.5738 0.1455 7.3371 0.0333 0.00003100	1670	17.239436411765	36.444375490196	4.481259960784	1.490506627451	0.600395145200	
1671 0.5279 0.5419 0.8019 0.0659 0.1297 0.5309 8.3786 0.5694 0.1383 7.1928 0.0327 0.00003200	1671	17.805846549020	36.194574705882	4.471515764706	1.492877274510	0.604099686813	
1672 0.5328 0.5445 0.7992 0.0680 0.1359 0.5272 8.1971 0.5737 0.1361 6.7524 0.0325 0.00003400	1672	17.643771803922	34.850572431373	4.359889078431	1.495287450980	0.601114366068	
1673 0.5453 0.5335 0.8059 0.0671 0.1324 0.5422 8.2031 0.5842 0.1315 6.7728 0.0329 0.00003400	1673	17.829383352941	36.581155372549	4.306168392157	1.489225803922	0.609039376791	
1675 0.5480 0.5309 0.8034 0.0651 0.1305 0.5367 8.3273 0.5894 0.1310 7.0396 0.0331 0.00003500	1675	17.916858176471	36.695377921569	4.329121156863	1.486239980392	0.614602700846	
1676 0.5421 0.5176 0.8100 0.0643 0.1322 0.5289 8.4466 0.5891 0.1395 6.9988 0.0332 0.00004000	1676	18.247730745098	36.818589921569	4.315539509804	1.479705450980	0.604052336342	
1677 0.5478 0.5316 0.8047 0.0617 0.1401 0.5246 8.2152 0.5942 0.1393 7.1665 0.0325 0.00003900	1677	18.299461000000	35.457856647059	4.321179568627	1.486151784314	0.608102952062	
1678 0.5587 0.5219 0.8046 0.0626 0.1397 0.5321 8.2437 0.6000 0.1338 7.2834 0.0335 0.00003900	1678	18.109890843137	36.112763509804	4.304800352941	1.479420784314	0.616822343078	
1679 0.5732 0.5108 0.8016 0.0600 0.1427 0.5261 8.2209 0.5939 0.1318 7.7008 0.0334 0.00004100	1679	18.635756372549	36.031378117647	4.402626784314	1.476042098039	0.624066283992	
1680 0.5770 0.4988 0.8107 0.0600 0.1406 0.5173 8.1621 0.5961 0.1281 7.6437 0.0331 0.00004500	1680	19.177399254902	35.476627941176	4.381493294118	1.472613588235	0.627721096360	
1681 0.5768 0.5096 0.8032 0.0600 0.1402 0.5209 8.2380 0.5856 0.1322 7.8817 0.0338 0.00004100	1681	18.467460588235	35.393892941176	4.478300176471	1.475433882353	0.624678226297	
1682 0.5845 0.5085 0.7967 0.0600 0.1444 0.5318 8.4062 0.5918 0.1281 7.7730 0.0338 0.00003700	1682	18.504913411765	37.284056784314	4.422520254902	1.475360588235	0.629370436153	
1683 0.5913 0.4991 0.7948 0.0600 0.1409 0.5385 8.4185 0.5893 0.1271 7.9446 0.0331 0.00003500	1683	19.222870921569	38.920528921569	4.467261568627	1.472867058824	0.630947941903	
1684 0.6000 0.4881 0.7830 0.0636 0.1439 0.5313 8.3845 0.5917 0.1249 8.0000 0.0326 0.00003800	1684	19.874682862745	38.733655980392	4.459202039216	1.469936313725	0.631357798173	
1685 0.6000 0.4860 0.7899 0.0600 0.1518 0.5300 8.4108 0.5839 0.1234 8.0000 0.0328 0.00003700	1685	19.836817843137	38.663305117647	4.494087352941	1.471603980392	0.634911125552	
1686 0.5894 0.4957 0.7920 0.0600 0.1502 0.5297 8.5436 0.5800 0.1177 7.9159 0.0327 0.00003200	1686	19.591955117647	38.950959509804	4.507644039216	1.477175862745	0.640957424375	
1687 0.5809 0.4949 0.7788 0.0608 0.1540 0.5262 8.4080 0.5654 0.1218 8.0000 0.0335 0.00003400	1687	19.122565352941	37.418998980392	4.597849470588	1.477536058824	0.635133471053	
1688 0.5739 0.4818 0.7843 0.0626 0.1535 0.5193 8.2929 0.5800 0.1178 8.0000 0.0338 0.00004000	1688	19.387447078431	36.487830431373	4.510832666667	1.471426823529	0.640850332811	
1689 0.5854 0.4972 0.7751 0.0635 0.1502 0.5230 8.2721 0.5882 0.1078 8.0000 0.0345 0.00003600	1689	18.598573666667	35.903517647059	4.470940254902	1.474971941176	0.654855680261	
1690 0.5789 0.5048 0.7727 0.0621 0.1511 0.5300 8.2812 0.5850 0.1112 7.6645 0.0342 0.00003400	1690	18.388700666667	36.398575882353	4.433453156863	1.478599647059	0.648052600208	
1692 0.5724 0.5013 0.7579 0.0600 0.1570 0.5165 8.3643 0.5830 0.1065 8.0000 0.0337 0.00003400	1692	18.875148490196	35.955744156863	4.496562960784	1.478528862745	0.657540397569	
1693 0.5766 0.5175 0.7558 0.0600 0.1618 0.5353 8.4004 0.5805 0.1117 8.0000 0.0337 0.00002900	1693	18.388115901961	37.496917490196	4.510343372549	1.483598843137	0.650722707068	
1694 0.5722 0.5220 0.7719 0.0600 0.1601 0.5380 8.3818 0.5777 0.1181 7.7922 0.0347 0.00003000	1694	17.662546941176	36.791396843137	4.489589745098	1.483404392157	0.641350067029	
1695 0.5638 0.5307 0.7650 0.0600 0.1614 0.5470 8.3918 0.5717 0.1211 7.5939 0.0343 0.00002700	1695	17.506481176471	37.542016156863	4.491537078431	1.488184431373	0.634792934336	
1696 0.5616 0.5228 0.7737 0.0600 0.1561 0.5553 8.3922 0.5605 0.1235 7.8444 0.0341 0.00002500	1696	17.887354450980	38.925649980392	4.602923274510	1.486398803922	0.632504083421	
1697 0.5547 0.5235 0.7766 0.0600 0.1606 0.5653 8.3167 0.5527 0.1303 7.8611 0.0344 0.00002400	1697	17.668035529412	39.348501509804	4.646392156863	1.486609254902	0.623651103037	
1698 0.5490 0.5209 0.7675 0.0610 0.1632 0.5750 8.3763 0.5628 0.1312 7.8667 0.0350 0.00002300	1698	17.499704450980	40.456776156863	4.581841117647	1.482805960784	0.623568055447	
1699 0.5565 0.5203 0.7676 0.0636 0.1641 0.5750 8.3438 0.5460 0.1305 8.0000 0.0349 0.00002100	1699	17.547199960784	40.364316725490	4.705210941176	1.485884176471	0.621941606204	
1700 0.5591 0.5170 0.7671 0.0600 0.1620 0.5750 8.4010 0.5605 0.1208 7.6115 0.0350 0.00002100	1700	17.552492372549	40.639118274510	4.551138627451	1.485074647059	0.634439501898	
1701 0.5461 0.5193 0.7654 0.0600 0.1578 0.5631 8.2667 0.5617 0.1272 8.0000 0.0346 0.00002600	1701	17.794515196078	39.049978431373	4.618158078431	1.483394921569	0.629886322940	
1702 0.5366 0.5288 0.7696 0.0665 0.1566 0.5534 8.2384 0.5514 0.1189 7.7173 0.0345 0.00002500	1702	17.477864588235	37.458569372549	4.635372431373	1.490886372549	0.632466611652	
1703 0.5439 0.5217 0.7827 0.0659 0.1557 0.5530 8.1937 0.5615 0.1148 7.7388 0.0349 0.00002700	1703	17.505784686275	37.252470470588	4.576436960784	1.486661392157	0.639954431168	
1704 0.5385 0.5306 0.7998 0.0682 0.1593 0.5567 8.2785 0.5790 0.1145 7.3886 0.0350 0.00002700	1704	17.129646039216	37.513294313726	4.414247647059	1.486923352941	0.637941997460	
1705 0.5437 0.5415 0.8204 0.0691 0.1506 0.5607 8.2499 0.5942 0.1184 7.3956 0.0350 0.00002700	1705	16.831594705882	37.377909843137	4.345304058824	1.486682941176	0.634181614180	
1707 0.5435 0.5500 0.8224 0.0657 0.1450 0.5630 8.1472 0.5930 0.1269 7.4068 0.0350 0.00002800	1707	16.563127686275	36.764597921569	4.360577411765	1.488035019608	0.625677086338	
1708 0.5415 0.5500 0.8018 0.0679 0.1474 0.5679 8.1460 0.5877 0.1300 7.1841 0.0347 0.00002700	1708	16.622011313725	37.319301019608	4.347153078431	1.489516686275	0.617236086216	
1709 0.5368 0.5500 0.8266 0.0679 0.1448 0.5750 8.2732 0.5914 0.1341 6.9830 0.0350 0.00002600	1709	16.404676529412	38.296706745098	4.291976843137	1.488462568627	0.610866980100	
1710 0.5344 0.5500 0.8199 0.0711 0.1437 0.5742 8.1967 0.6000 0.1255 7.0483 0.0342 0.00002600	1710	16.833706705882	38.499446686275	4.265751549020	1.490204294118	0.620588418990	
1711 0.5357 0.5415 0.8209 0.0671 0.1439 0.5503 8.2125 0.6000 0.1319 7.2735 0.0331 0.00003200	1711	17.721535039216	37.343714039216	4.307732666667	1.488116627451	0.616082120253	
1712 0.5220 0.5422 0.8186 0.0730 0.1442 0.5423 8.2006 0.5932 0.1282 7.1757 0.0333 0.00003300	1712	17.538442431373	36.244922392157	4.324527960784	1.489690725490	0.615313706946	
1713 0.5283 0.5345 0.8204 0.0748 0.1414 0.5466 8.1590 0.6000 0.1216 7.1386 0.0333 0.00003300	1713	17.787170117647	36.803029588235	4.283755549020	1.487071235294	0.622977026747	
1714 0.5344 0.5250 0.8367 0.0773 0.1447 0.5660 8.3341 0.6000 0.1159 6.8867 0.0336 0.00002700	1714	17.836837000000	39.720592607843	4.229989117647	1.483992372549	0.626770118639	
1715 0.5336 0.5231 0.8399 0.0805 0.1454 0.5750 8.4031 0.5899 0.1213 6.7511 0.0335 0.00002500	1715	17.867991705882	41.088214294118	4.254144431373	1.484291490196	0.615091768106	
1716 0.5357 0.5128 0.8614 0.0787 0.1434 0.5577 8.2258 0.5966 0.1225 6.7556 0.0334 0.00003400	1716	18.227887039216	38.823259294118	4.219972392157	1.479411333333	0.615010079973	
1717 0.5365 0.5136 0.8612 0.0802 0.1496 0.5725 8.4058 0.5775 0.1269 6.3442 0.0349 0.00002900	1717	17.194447901961	39.806711921569	4.223549588235	1.480591431373	0.603326870349	
1718 0.5282 0.5077 0.8721 0.0822 0.1531 0.5531 8.3912 0.5924 0.1201 6.3441 0.0348 0.00003400	1718	17.512185627451	38.138926000000	4.145627137255	1.478611960784	0.612813031748	
1719 0.5266 0.5041 0.8644 0.0796 0.1543 0.5486 8.4427 0.5854 0.1211 6.4775 0.0342 0.00003500	1719	17.924231274510	38.450970588235	4.206784490196	1.478504450980	0.612836704539	
1720 0.5258 0.5236 0.8551 0.0821 0.1583 0.5495 8.3915 0.5750 0.1173 6.3445 0.0347 0.00003100	1720	17.029516803922	37.113169725490	4.233101313725	1.486648666667	0.615003969372	
1721 0.5192 0.5075 0.8369 0.0805 0.1630 0.5470 8.5128 0.5667 0.1158 6.2582 0.0334 0.00003000	1721	18.117241686275	38.828743882353	4.256561039216	1.487532490196	0.614491619889	
1722 0.5207 0.5291 0.8461 0.0813 0.1631 0.5545 8.5735 0.5671 0.1040 5.9834 0.0330 0.00002400	1722	17.565304450980	39.155370313725	4.203687784314	1.497815705882	0.628048492588	
1723 0.5211 0.5396 0.8607 0.0867 0.1655 0.5510 8.7208 0.5772 0.1042 5.7599 0.0335 0.00002300	1723	16.923349431373	38.549699568627	4.101013627451	1.499162568627	0.624306330411	
1724 0.5266 0.5500 0.8761 0.0897 0.1662 0.5504 8.7558 0.5812 0.1021 5.7752 0.0328 0.00002200	1724	17.006684803922	38.764489137255	4.091955980392	1.504874588235	0.625978191189	
1725 0.5276 0.5500 0.8927 0.0928 0.1622 0.5374 8.6594 0.5951 0.1081 5.5218 0.0333 0.00002600	1725	16.651140490196	36.534315549020	3.970354607843	1.501622411765	0.614490771244	
1726 0.5357 0.5347 0.8975 0.0892 0.1657 0.5288 8.7531 0.5832 0.1078 5.6684 0.0335 0.00002900	1726	16.998806176471	36.540970490196	4.049727039216	1.496359058824	0.617278676084	
1727 0.5331 0.5301 0.9057 0.0889 0.1655 0.5388 8.6464 0.5846 0.1129 5.9787 0.0332 0.00003000	1727	17.461087960784	37.705784980392	4.110756627451	1.493182588235	0.613109827358	
1728 0.5344 0.5256 0.8988 0.0853 0.1625 0.5220 8.5665 0.5929 0.1159 6.0800 0.0329 0.00003500	1728	17.853936000000	36.159801705882	4.095584137255	1.491015156863	0.612352890141	
1729 0.5246 0.5249 0.8932 0.0852 0.1582 0.5093 8.6017 0.5889 0.1086 6.0712 0.0329 0.00003500	1729	17.864774686275	35.057468450980	4.117012039216	1.492234313725	0.622342234815	
1730 0.5210 0.5266 0.8756 0.0875 0.1560 0.5078 8.5424 0.5848 0.1102 6.0524 0.0328 0.00003600	1730	17.826483019608	34.626641568627	4.134762647059	1.492363686275	0.618078596232	
1731 0.4974 0.5337 0.8853 0.0890 0.1510 0.5050 8.6070 0.5935 0.1227 6.0378 0.0328 0.00003800	1731	17.612466705882	34.390047058824	4.095478333333	1.491318568627	0.600312444222	
1732 0.4877 0.5427 0.8991 0.0878 0.1442 0.4890 8.6677 0.5896 0.1240 6.1191 0.0331 0.00003700	1732	17.158472901961	32.673859490196	4.137599372549	1.492817862745	0.600276908526	
1733 0.4869 0.5453 0.9081 0.0850 0.1484 0.4979 8.4716 0.5728 0.1330 6.4604 0.0321 0.00003600	1733	17.703359784314	33.292028784314	4.297213352941	1.498292686275	0.590626204697	
1734 0.4927 0.5438 0.9050 0.0801 0.1499 0.4885 8.4528 0.5795 0.1329 6.3126 0.0322 0.00003700	1734	17.676052588235	32.345758352941	4.229852647059	1.497323803922	0.592908330712	
1735 0.4720 0.5500 0.8955 0.0760 0.1519 0.4846 8.4724 0.5928 0.1322 6.1364 0.0324 0.00003700	1735	17.324138431373	31.729594274510	4.124143431373	1.496068078431	0.596089534997	
1736 0.4860 0.5500 0.9095 0.0760 0.1440 0.4955 8.4299 0.5848 0.1296 6.0998 0.0316 0.00003600	1736	17.712640921569	32.911368294118	4.167102470588	1.499683901961	0.597231433182	
1737 0.4825 0.5479 0.9263 0.0764 0.1325 0.4975 8.4587 0.5800 0.1290 6.1018 0.0319 0.00003600	1737	17.579489725490	33.057292450980	4.199424901961	1.498233686275	0.597605532771	
1738 0.4877 0.5500 0.9134 0.0739 0.1392 0.4919 8.3188 0.5952 0.1369 5.9286 0.0321 0.00003800	1738	17.367478549020	31.814042941176	4.081772058824	1.496164078431	0.588799348958	
1739 0.4942 0.5500 0.9264 0.0694 0.1307 0.4792 8.3182 0.5957 0.1328 5.8916 0.0318 0.00003700	1739	17.498613058824	30.843933901961	4.080219000000	1.497581411765	0.596129422574	
1740 0.4886 0.5500 0.9319 0.0724 0.1314 0.4941 8.1658 0.5969 0.1376 6.0753 0.0331 0.00003700	1740	16.948068941176	30.988678666667	4.106319568627	1.492507588235	0.591770240040	
1741 0.4846 0.5500 0.9309 0.0756 0.1341 0.4947 8.3511 0.5949 0.1411 6.4196 0.0333 0.00003900	1741	16.959182921569	31.769561313725	4.181843607843	1.489572294118	0.589608671583	
1742 0.4737 0.5500 0.9421 0.0770 0.1309 0.4903 8.3448 0.5983 0.1451 6.7935 0.0340 0.00003900	1742	16.782211960784	31.202505803922	4.237058941176	1.485877470588	0.589389530787	
1743 0.4794 0.5500 0.9401 0.0757 0.1271 0.5065 8.2863 0.5838 0.1482 6.8795 0.0343 0.00003700	1743	16.621171254902	32.184006019608	4.330316862745	1.487353078431	0.586036188103	
1744 0.4896 0.5397 0.9347 0.0781 0.1206 0.5109 8.5302 0.5844 0.1477 7.2410 0.0345 0.00003900	1744	16.974246078431	33.939618294118	4.396884745098	1.482171843137	0.589061133591	
1745 0.4925 0.5326 0.9357 0.0812 0.1234 0.5152 8.4630 0.5868 0.1459 7.4072 0.0345 0.00004100	1745	17.251592960784	34.389918098039	4.408723274510	1.478960588235	0.590999584875	
1746 0.4936 0.5289 0.9475 0.0810 0.1205 0.5253 8.4655 0.5880 0.1413 7.1764 0.0343 0.00004000	1746	17.393693705882	35.520970254902	4.363856803922	1.479312176471	0.594275980030	
1747 0.4840 0.5310 0.9500 0.0782 0.1195 0.5318 8.5740 0.5795 0.1343 7.3995 0.0349 0.00003400	1747	17.084116058824	36.232499823529	4.449131843137	1.481077470588	0.606595991003	
1748 0.4934 0.5266 0.9403 0.0785 0.1186 0.5298 8.5723 0.5878 0.1352 7.3679 0.0350 0.00003700	1748	17.178608901961	36.147336117647	4.397499862745	1.477761137255	0.605898659565	
1749 0.4925 0.5304 0.9346 0.0760 0.1156 0.5184 8.7154 0.5766 0.1480 7.2202 0.0350 0.00003800	1749	16.959486941176	35.355941431373	4.434185450980	1.478827000000	0.589275813494	
1751 0.4923 0.5380 0.9380 0.0771 0.1187 0.5088 8.6981 0.5676 0.1420 7.1069 0.0350 0.00003600	1751	16.691589823529	34.061449098039	4.462883529412	1.484519411765	0.593703390142	
1752 0.4785 0.5500 0.9231 0.0797 0.1204 0.5073 8.7969 0.5831 0.1427 6.8326 0.0350 0.00003500	1752	16.283948450980	33.835006529412	4.328054176471	1.486388607843	0.590382275578	
1753 0.4874 0.5491 0.9298 0.0787 0.1309 0.5201 8.7827 0.5836 0.1485 6.6308 0.0346 0.00003500	1753	16.386937039216	35.079505725490	4.276677509804	1.485578117647	0.581262963624	
1754 0.4816 0.5500 0.9252 0.0796 0.1326 0.5280 8.8283 0.5753 0.1502 6.6025 0.0350 0.00003300	1754	16.161031098039	35.711196254902	4.311882176471	1.486893843137	0.577725128052	
1755 0.4682 0.5500 0.9266 0.0751 0.1362 0.5204 8.7474 0.5746 0.1531 6.8858 0.0348 0.00003400	1755	16.374772411765	34.959610509804	4.369055411765	1.486744098039	0.580017370122	
1756 0.4835 0.5500 0.9238 0.0754 0.1336 0.5268 8.8255 0.5585 0.1584 6.8904 0.0344 0.00003200	1756	16.501314196078	36.030232372549	4.462636098039	1.489075431373	0.571243186912	
1758 0.4667 0.5500 0.9240 0.0789 0.1408 0.5295 8.8046 0.5589 0.1606 7.1783 0.0341 0.00003200	1758	16.756007901961	36.550503333333	4.511372607843	1.489357372549	0.569405855774	
1759 0.4611 0.5398 0.9320 0.0798 0.1415 0.5278 8.8080 0.5579 0.1572 7.2568 0.0344 0.00003300	1759	16.921616803922	36.618344019608	4.526733882353	1.485966509804	0.573722475028	
1760 0.4644 0.5231 0.9096 0.0755 0.1495 0.5285 8.6968 0.5557 0.1564 7.0826 0.0340 0.00003600	1760	17.566601235294	37.030871843137	4.495167882353	1.482849980392	0.574365044082	
1761 0.4514 0.5202 0.9186 0.0780 0.1513 0.5346 8.7698 0.5489 0.1500 6.7056 0.0339 0.00003300	1761	17.542760000000	37.917541803922	4.457258019608	1.485359392157	0.574957831047	
1762 0.4486 0.5035 0.9224 0.0811 0.1495 0.5358 8.7014 0.5442 0.1477 7.0064 0.0339 0.00003400	1762	18.130417039216	38.508739862745	4.543258078431	1.481160862745	0.578375748298	
1765 0.4390 0.4955 0.9113 0.0828 0.1462 0.5361 8.7354 0.5614 0.1506 7.1766 0.0340 0.00003700	1765	18.413667686275	39.062832549020	4.476870431373	1.474173980392	0.577861071842	
1766 0.4348 0.5100 0.9191 0.0821 0.1521 0.5388 8.7879 0.5419 0.1558 7.6444 0.0338 0.00003100	1766	18.202657392157	39.334811647059	4.677962725490	1.480260647059	0.574480879638	
1767 0.4324 0.5121 0.9126 0.0789 0.1453 0.5487 8.8752 0.5397 0.1532 7.6827 0.0340 0.00002600	1767	18.066410333333	40.643563745098	4.704896549020	1.480918647059	0.579796439780	
1768 0.4326 0.5232 0.9093 0.0823 0.1504 0.5428 8.9391 0.5441 0.1598 7.4740 0.0336 0.00002800	1768	17.878606470588	40.018286901961	4.639079372549	1.483807784314	0.568163206845	
1769 0.4296 0.5415 0.9067 0.0777 0.1598 0.5355 8.9640 0.5429 0.1515 7.6027 0.0333 0.00002600	1769	17.522494078431	38.867550784314	4.669158627451	1.492827647059	0.581916213402	
1770 0.4283 0.5400 0.9000 0.0770 0.1621 0.5289 8.9378 0.5354 0.1522 7.8159 0.0333 0.00002600	1770	17.621915921569	38.197467098039	4.752158588235	1.493030980392	0.582618987558	
1771 0.4146 0.5332 0.9003 0.0822 0.1664 0.5330 8.8360 0.5318 0.1551 7.8290 0.0329 0.00002700	1771	18.026701568627	38.705910333333	4.772503019608	1.491923333333	0.574875447043	
1772 0.4190 0.5123 0.9026 0.0802 0.1726 0.5528 8.7647 0.5367 0.1502 7.8463 0.0330 0.00002400	1772	18.632699156863	41.401860764706	4.730964215686	1.484468843137	0.582452438965	
1773 0.4101 0.5221 0.9009 0.0784 0.1773 0.5356 8.9521 0.5482 0.1509 8.0000 0.0331 0.00002700	1773	18.371514117647	39.970108470588	4.684540764706	1.484920862745	0.586099033196	
1774 0.4221 0.5341 0.8929 0.0788 0.1769 0.5344 8.8530 0.5421 0.1495 7.8253 0.0330 0.00002700	1774	18.003241137255	38.917208137255	4.696450921569	1.491587098039	0.585083992924	
1776 0.4290 0.5316 0.8843 0.0758 0.1773 0.5209 8.9019 0.5320 0.1536 8.0000 0.0320 0.00002800	1776	18.636948294118	38.457336725490	4.795029666667	1.493350921569	0.581412404377	
1777 0.4323 0.5355 0.8918 0.0717 0.1782 0.5256 8.8874 0.5338 0.1582 8.0000 0.0316 0.00002600	1777	18.762544607843	39.063134117647	4.784744392157	1.494333627451	0.578742648992	
1778 0.4309 0.5245 0.8955 0.0722 0.1727 0.5334 8.8607 0.5323 0.1590 7.9897 0.0319 0.00002600	1778	18.934646431373	40.015633803922	4.793079980392	1.489723843137	0.577375895114	
1779 0.4347 0.5259 0.8944 0.0741 0.1775 0.5259 8.6053 0.5386 0.1590 7.9781 0.0324 0.00003200	1779	18.595277588235	37.655965980392	4.744028039216	1.488409019608	0.577434022420	
1780 0.4312 0.5008 0.9126 0.0735 0.1736 0.5291 8.6739 0.5376 0.1619 7.7205 0.0322 0.00003400	1780	19.372659215686	39.218760098039	4.700389490196	1.480486411765	0.571188549087	
1781 0.4400 0.5103 0.9037 0.0759 0.1808 0.5202 8.7999 0.5450 0.1617 7.3222 0.0323 0.00003700	1781	18.906650529412	38.243917705882	4.576990098039	1.483570352941	0.566990135817	
1782 0.4545 0.5086 0.8925 0.0769 0.1791 0.5317 8.7523 0.5304 0.1543 7.3885 0.0326 0.00003100	1782	18.819368823529	39.183304372549	4.679406509804	1.486562490196	0.573793240374	
1783 0.4528 0.5238 0.8906 0.0796 0.1751 0.5204 8.7989 0.5441 0.1594 7.4870 0.0320 0.00003400	1783	18.728530019608	38.060618823529	4.625403666667	1.489008431373	0.568542079030	
1785 0.4729 0.5178 0.8798 0.0880 0.1651 0.5156 8.8792 0.5503 0.1580 7.4050 0.0321 0.00003700	1785	18.835549686275	38.002757549020	4.579903372549	1.485080235294	0.564522649692	
1786 0.4721 0.5146 0.8869 0.0879 0.1629 0.5088 8.9046 0.5644 0.1504 7.4971 0.0322 0.00004000	1786	18.970399058824	37.550812960784	4.515995431373	1.482323078431	0.576208340682	
1787 0.4767 0.4977 0.8880 0.0912 0.1593 0.5124 9.0000 0.5648 0.1504 7.5130 0.0327 0.00004100	1787	19.217684196078	38.621921568627	4.511829254902	1.474593823529	0.574584875979	
1788 0.4652 0.5120 0.8856 0.0948 0.1582 0.5236 8.9888 0.5550 0.1463 7.0056 0.0329 0.00003500	1788	18.461599764706	38.881453294118	4.478627745098	1.483196882353	0.571767976598	
1789 0.4633 0.5083 0.8668 0.0925 0.1646 0.5111 8.8813 0.5571 0.1361 7.1520 0.0329 0.00003800	1789	18.662369058824	37.330679843137	4.488451470588	1.483863372549	0.587683235307	
1790 0.4655 0.4967 0.8721 0.0939 0.1691 0.5207 9.0000 0.5414 0.1327 7.1223 0.0321 0.00003100	1790	19.456405372549	39.798782823529	4.571403549020	1.485595529412	0.587826582275	
